,Tweet Id
171237,1.39429E+18
171238,1.39429E+18
171239,1.39429E+18
171240,1.39429E+18
171241,1.39429E+18
171242,1.39429E+18
171243,1.39429E+18
171244,1.39429E+18
171246,1.39429E+18
171247,1.39429E+18
171248,1.39429E+18
171250,1.39428E+18
171251,1.39428E+18
171252,1.39428E+18
171253,1.39428E+18
171254,1.39428E+18
171255,1.39428E+18
171256,1.39428E+18
171257,1.39428E+18
171258,1.39428E+18
171259,1.39428E+18
171260,1.39428E+18
171261,1.39428E+18
171262,1.39428E+18
171263,1.39428E+18
171264,1.39428E+18
171265,1.39428E+18
171266,1.39428E+18
171267,1.39428E+18
171268,1.39428E+18
171269,1.39428E+18
171270,1.39428E+18
171271,1.39428E+18
171272,1.39428E+18
171273,1.39428E+18
171274,1.39428E+18
171277,1.39428E+18
171279,1.39428E+18
171281,1.39428E+18
171282,1.39428E+18
171283,1.39428E+18
171284,1.39428E+18
171285,1.39428E+18
171286,1.39428E+18
171287,1.39428E+18
171288,1.39428E+18
171289,1.39428E+18
171290,1.39428E+18
171291,1.39428E+18
171292,1.39428E+18
171293,1.39428E+18
171294,1.39428E+18
171295,1.39428E+18
171296,1.39428E+18
171297,1.39428E+18
171298,1.39428E+18
171299,1.39428E+18
171300,1.39428E+18
171301,1.39428E+18
171302,1.39428E+18
171303,1.39428E+18
171304,1.39428E+18
171305,1.39428E+18
171306,1.39428E+18
171307,1.39428E+18
171308,1.39428E+18
171309,1.39428E+18
171310,1.39428E+18
171311,1.39428E+18
171312,1.39428E+18
171313,1.39428E+18
171314,1.39428E+18
171315,1.39428E+18
171316,1.39428E+18
171317,1.39428E+18
171318,1.39428E+18
171320,1.39428E+18
171321,1.39428E+18
171322,1.39428E+18
171323,1.39428E+18
171324,1.39428E+18
171325,1.39428E+18
171326,1.39428E+18
171327,1.39428E+18
171328,1.39428E+18
171329,1.39428E+18
171330,1.39428E+18
171331,1.39428E+18
171332,1.39428E+18
171333,1.39428E+18
171334,1.39428E+18
171336,1.39428E+18
171337,1.39428E+18
171338,1.39428E+18
171339,1.39428E+18
171340,1.39428E+18
171341,1.39428E+18
171342,1.39428E+18
171343,1.39428E+18
171344,1.39428E+18
171345,1.39428E+18
171346,1.39428E+18
171347,1.39428E+18
171348,1.39428E+18
171349,1.39428E+18
171350,1.39428E+18
171351,1.39428E+18
171353,1.39428E+18
171354,1.39428E+18
171355,1.39428E+18
171356,1.39428E+18
171358,1.39428E+18
171359,1.39428E+18
171361,1.39428E+18
171362,1.39428E+18
171363,1.39428E+18
171364,1.39428E+18
171365,1.39428E+18
171366,1.39428E+18
171367,1.39428E+18
171368,1.39428E+18
171369,1.39428E+18
171371,1.39428E+18
171372,1.39428E+18
171373,1.39428E+18
171374,1.39428E+18
171375,1.39428E+18
171376,1.39428E+18
171378,1.39428E+18
171379,1.39428E+18
171380,1.39428E+18
171381,1.39428E+18
171382,1.39428E+18
171383,1.39428E+18
171384,1.39428E+18
171385,1.39428E+18
171387,1.39428E+18
171388,1.39428E+18
171389,1.39428E+18
171390,1.39428E+18
171391,1.39428E+18
171392,1.39428E+18
171393,1.39428E+18
171394,1.39428E+18
171395,1.39428E+18
171396,1.39428E+18
171397,1.39428E+18
171398,1.39428E+18
171399,1.39428E+18
171400,1.39428E+18
171401,1.39428E+18
171402,1.39428E+18
171403,1.39428E+18
171404,1.39428E+18
171405,1.39428E+18
171406,1.39428E+18
171407,1.39428E+18
171408,1.39428E+18
171409,1.39428E+18
171410,1.39428E+18
171411,1.39428E+18
171413,1.39428E+18
171414,1.39428E+18
171415,1.39428E+18
171416,1.39428E+18
171417,1.39428E+18
171418,1.39428E+18
171419,1.39428E+18
171420,1.39428E+18
171421,1.39428E+18
171422,1.39428E+18
171424,1.39428E+18
171425,1.39428E+18
171426,1.39428E+18
171427,1.39428E+18
171428,1.39428E+18
171430,1.39428E+18
171431,1.39428E+18
171434,1.39428E+18
171435,1.39428E+18
171436,1.39428E+18
171438,1.39428E+18
171439,1.39428E+18
171440,1.39428E+18
171441,1.39428E+18
171442,1.39428E+18
171443,1.39428E+18
171444,1.39428E+18
171445,1.39428E+18
171446,1.39428E+18
171447,1.39428E+18
171448,1.39428E+18
171449,1.39428E+18
171451,1.39428E+18
171452,1.39428E+18
171453,1.39428E+18
171454,1.39428E+18
171455,1.39428E+18
171456,1.39428E+18
171457,1.39428E+18
171458,1.39428E+18
171459,1.39428E+18
171460,1.39428E+18
171461,1.39428E+18
171462,1.39428E+18
171463,1.39428E+18
171464,1.39428E+18
171465,1.39428E+18
171466,1.39428E+18
171467,1.39428E+18
171468,1.39428E+18
171469,1.39428E+18
171470,1.39428E+18
171472,1.39428E+18
171473,1.39428E+18
171474,1.39428E+18
171476,1.39428E+18
171477,1.39428E+18
171478,1.39428E+18
171479,1.39428E+18
171480,1.39428E+18
171481,1.39428E+18
171482,1.39428E+18
171483,1.39428E+18
171484,1.39428E+18
171485,1.39428E+18
171486,1.39428E+18
171487,1.39428E+18
171488,1.39428E+18
171489,1.39428E+18
171490,1.39428E+18
171491,1.39428E+18
171492,1.39428E+18
171494,1.39428E+18
171495,1.39428E+18
171497,1.39428E+18
171498,1.39428E+18
171499,1.39428E+18
171500,1.39428E+18
171501,1.39428E+18
171502,1.39428E+18
171503,1.39428E+18
171504,1.39428E+18
171505,1.39428E+18
171506,1.39428E+18
171507,1.39428E+18
171508,1.39428E+18
171509,1.39428E+18
171510,1.39428E+18
171511,1.39428E+18
171512,1.39428E+18
171513,1.39428E+18
171514,1.39428E+18
171515,1.39428E+18
171516,1.39428E+18
171517,1.39428E+18
171518,1.39428E+18
171519,1.39428E+18
171520,1.39428E+18
171521,1.39428E+18
171522,1.39428E+18
171523,1.39428E+18
171524,1.39428E+18
171525,1.39428E+18
171526,1.39428E+18
171527,1.39428E+18
171528,1.39428E+18
171529,1.39428E+18
171530,1.39428E+18
171531,1.39428E+18
171532,1.39428E+18
171533,1.39428E+18
171534,1.39428E+18
171535,1.39428E+18
171536,1.39428E+18
171537,1.39428E+18
171538,1.39428E+18
171539,1.39428E+18
171540,1.39428E+18
171541,1.39428E+18
171542,1.39428E+18
171543,1.39428E+18
171544,1.39427E+18
171545,1.39427E+18
171546,1.39427E+18
171547,1.39427E+18
171548,1.39427E+18
171550,1.39427E+18
171551,1.39427E+18
171552,1.39427E+18
171553,1.39427E+18
171554,1.39427E+18
171555,1.39427E+18
171556,1.39427E+18
171557,1.39427E+18
171558,1.39427E+18
171559,1.39427E+18
171560,1.39427E+18
171562,1.39427E+18
171563,1.39427E+18
171564,1.39427E+18
171565,1.39427E+18
171566,1.39427E+18
171567,1.39427E+18
171568,1.39427E+18
171569,1.39427E+18
171570,1.39427E+18
171571,1.39427E+18
171572,1.39427E+18
171573,1.39427E+18
171574,1.39427E+18
171575,1.39427E+18
171576,1.39427E+18
171577,1.39427E+18
171578,1.39427E+18
171579,1.39427E+18
171580,1.39427E+18
171581,1.39427E+18
171582,1.39427E+18
171583,1.39427E+18
171584,1.39427E+18
171585,1.39427E+18
171586,1.39427E+18
171587,1.39427E+18
171588,1.39427E+18
171589,1.39427E+18
171590,1.39427E+18
171591,1.39427E+18
171592,1.39427E+18
171593,1.39427E+18
171594,1.39427E+18
171595,1.39427E+18
171596,1.39427E+18
171597,1.39427E+18
171598,1.39427E+18
171599,1.39427E+18
171600,1.39427E+18
171601,1.39427E+18
171602,1.39427E+18
171603,1.39427E+18
171605,1.39427E+18
171608,1.39427E+18
171609,1.39427E+18
171610,1.39427E+18
171611,1.39427E+18
171612,1.39427E+18
171614,1.39427E+18
171615,1.39427E+18
171616,1.39427E+18
171617,1.39427E+18
171618,1.39427E+18
171620,1.39427E+18
171621,1.39427E+18
171622,1.39427E+18
171623,1.39427E+18
171624,1.39427E+18
171626,1.39427E+18
171627,1.39427E+18
171628,1.39427E+18
171629,1.39427E+18
171630,1.39427E+18
171631,1.39427E+18
171632,1.39427E+18
171633,1.39427E+18
171634,1.39427E+18
171635,1.39427E+18
171636,1.39427E+18
171637,1.39427E+18
171638,1.39427E+18
171639,1.39427E+18
171640,1.39427E+18
171641,1.39427E+18
171642,1.39427E+18
171643,1.39427E+18
171644,1.39427E+18
171646,1.39427E+18
171647,1.39427E+18
171648,1.39427E+18
171649,1.39427E+18
171650,1.39427E+18
171651,1.39427E+18
171652,1.39427E+18
171653,1.39427E+18
171654,1.39427E+18
171655,1.39427E+18
171656,1.39427E+18
171657,1.39427E+18
171658,1.39427E+18
171659,1.39427E+18
171660,1.39427E+18
171661,1.39427E+18
171662,1.39427E+18
171663,1.39427E+18
171664,1.39427E+18
171665,1.39427E+18
171666,1.39427E+18
171667,1.39427E+18
171668,1.39427E+18
171669,1.39427E+18
171670,1.39427E+18
171671,1.39427E+18
171672,1.39427E+18
171673,1.39427E+18
171675,1.39427E+18
171676,1.39427E+18
171677,1.39427E+18
171678,1.39427E+18
171679,1.39427E+18
171680,1.39427E+18
171681,1.39427E+18
171682,1.39427E+18
171683,1.39427E+18
171684,1.39427E+18
171685,1.39427E+18
171686,1.39427E+18
171687,1.39427E+18
171688,1.39427E+18
171689,1.39427E+18
171690,1.39427E+18
171691,1.39427E+18
171692,1.39427E+18
171693,1.39427E+18
171694,1.39427E+18
171695,1.39427E+18
171696,1.39427E+18
171697,1.39427E+18
171698,1.39427E+18
171699,1.39427E+18
171700,1.39427E+18
171701,1.39427E+18
171702,1.39427E+18
171703,1.39427E+18
171704,1.39427E+18
171705,1.39427E+18
171706,1.39427E+18
171707,1.39427E+18
171708,1.39427E+18
171709,1.39427E+18
171710,1.39427E+18
171711,1.39427E+18
171712,1.39427E+18
171713,1.39427E+18
171714,1.39427E+18
171715,1.39427E+18
171716,1.39427E+18
171717,1.39427E+18
171718,1.39427E+18
171719,1.39427E+18
171720,1.39427E+18
171721,1.39427E+18
171722,1.39427E+18
171723,1.39427E+18
171724,1.39427E+18
171725,1.39427E+18
171727,1.39427E+18
171728,1.39427E+18
171729,1.39427E+18
171730,1.39427E+18
171731,1.39427E+18
171733,1.39427E+18
171734,1.39427E+18
171735,1.39427E+18
171736,1.39427E+18
171737,1.39427E+18
171738,1.39427E+18
171739,1.39427E+18
171740,1.39427E+18
171741,1.39427E+18
171742,1.39427E+18
171743,1.39427E+18
171744,1.39427E+18
171745,1.39427E+18
171746,1.39427E+18
171747,1.39427E+18
171749,1.39427E+18
171750,1.39427E+18
171751,1.39427E+18
171752,1.39427E+18
171753,1.39427E+18
171754,1.39427E+18
171755,1.39427E+18
171756,1.39427E+18
171757,1.39427E+18
171758,1.39427E+18
171759,1.39427E+18
171760,1.39427E+18
171761,1.39427E+18
171762,1.39427E+18
171763,1.39427E+18
171765,1.39427E+18
171766,1.39427E+18
171767,1.39427E+18
171768,1.39427E+18
171769,1.39427E+18
171771,1.39427E+18
171772,1.39427E+18
171773,1.39427E+18
171774,1.39427E+18
171775,1.39427E+18
171776,1.39427E+18
171778,1.39427E+18
171779,1.39427E+18
171780,1.39427E+18
171781,1.39427E+18
171782,1.39427E+18
171783,1.39427E+18
171784,1.39427E+18
171785,1.39427E+18
171786,1.39427E+18
171787,1.39427E+18
171788,1.39427E+18
171789,1.39427E+18
171790,1.39427E+18
171791,1.39427E+18
171792,1.39427E+18
171793,1.39427E+18
171794,1.39427E+18
171795,1.39427E+18
171796,1.39427E+18
171797,1.39427E+18
171798,1.39427E+18
171800,1.39427E+18
171801,1.39427E+18
171802,1.39427E+18
171803,1.39427E+18
171804,1.39427E+18
171805,1.39427E+18
171806,1.39427E+18
171807,1.39427E+18
171808,1.39427E+18
171809,1.39427E+18
171810,1.39427E+18
171811,1.39427E+18
171812,1.39427E+18
171813,1.39427E+18
171814,1.39427E+18
171815,1.39427E+18
171817,1.39427E+18
171818,1.39427E+18
171819,1.39426E+18
171820,1.39426E+18
171821,1.39426E+18
171822,1.39426E+18
171824,1.39426E+18
171825,1.39426E+18
171826,1.39426E+18
171827,1.39426E+18
171828,1.39426E+18
171829,1.39426E+18
171831,1.39426E+18
171832,1.39426E+18
171834,1.39426E+18
171835,1.39426E+18
171836,1.39426E+18
171837,1.39426E+18
171838,1.39426E+18
171839,1.39426E+18
171841,1.39426E+18
171842,1.39426E+18
171843,1.39426E+18
171844,1.39426E+18
171845,1.39426E+18
171846,1.39426E+18
171847,1.39426E+18
171848,1.39426E+18
171849,1.39426E+18
171850,1.39426E+18
171851,1.39426E+18
171852,1.39426E+18
171853,1.39426E+18
171854,1.39426E+18
171855,1.39426E+18
171856,1.39426E+18
171858,1.39426E+18
171859,1.39426E+18
171860,1.39426E+18
171861,1.39426E+18
171862,1.39426E+18
171863,1.39426E+18
171864,1.39426E+18
171865,1.39426E+18
171866,1.39426E+18
171867,1.39426E+18
171868,1.39426E+18
171869,1.39426E+18
171870,1.39426E+18
171871,1.39426E+18
171872,1.39426E+18
171873,1.39426E+18
171875,1.39426E+18
171876,1.39426E+18
171877,1.39426E+18
171878,1.39426E+18
171879,1.39426E+18
171880,1.39426E+18
171881,1.39426E+18
171882,1.39426E+18
171883,1.39426E+18
171884,1.39426E+18
171886,1.39426E+18
171888,1.39426E+18
171889,1.39426E+18
171890,1.39426E+18
171891,1.39426E+18
171893,1.39426E+18
171894,1.39426E+18
171895,1.39426E+18
171896,1.39426E+18
171897,1.39426E+18
171898,1.39426E+18
171900,1.39426E+18
171901,1.39426E+18
171902,1.39426E+18
171903,1.39426E+18
171904,1.39426E+18
171905,1.39426E+18
171906,1.39426E+18
171907,1.39426E+18
171908,1.39426E+18
171909,1.39426E+18
171910,1.39426E+18
171911,1.39426E+18
171912,1.39426E+18
171914,1.39426E+18
171916,1.39426E+18
171917,1.39426E+18
171918,1.39426E+18
171919,1.39426E+18
171920,1.39426E+18
171921,1.39426E+18
171922,1.39426E+18
171923,1.39426E+18
171924,1.39426E+18
171925,1.39426E+18
171926,1.39426E+18
171927,1.39426E+18
171928,1.39426E+18
171929,1.39426E+18
171930,1.39426E+18
171931,1.39426E+18
171932,1.39426E+18
171933,1.39426E+18
171934,1.39426E+18
171935,1.39426E+18
171936,1.39426E+18
171937,1.39426E+18
171938,1.39426E+18
171940,1.39426E+18
171942,1.39426E+18
171943,1.39426E+18
171944,1.39426E+18
171945,1.39426E+18
171946,1.39426E+18
171947,1.39426E+18
171948,1.39426E+18
171949,1.39426E+18
171950,1.39426E+18
171951,1.39426E+18
171952,1.39426E+18
171953,1.39426E+18
171954,1.39426E+18
171955,1.39426E+18
171956,1.39426E+18
171957,1.39426E+18
171958,1.39426E+18
171959,1.39426E+18
171960,1.39426E+18
171961,1.39426E+18
171962,1.39426E+18
171963,1.39426E+18
171964,1.39426E+18
171965,1.39426E+18
171966,1.39426E+18
171967,1.39426E+18
171968,1.39426E+18
171969,1.39426E+18
171970,1.39426E+18
171971,1.39426E+18
171972,1.39426E+18
171973,1.39426E+18
171974,1.39426E+18
171975,1.39426E+18
171976,1.39426E+18
171977,1.39426E+18
171978,1.39426E+18
171979,1.39426E+18
171980,1.39426E+18
171981,1.39426E+18
171982,1.39426E+18
171983,1.39426E+18
171984,1.39426E+18
171987,1.39426E+18
171989,1.39426E+18
171990,1.39426E+18
171991,1.39426E+18
171992,1.39426E+18
171994,1.39426E+18
171995,1.39426E+18
171996,1.39426E+18
171997,1.39426E+18
171998,1.39426E+18
171999,1.39426E+18
172000,1.39426E+18
172001,1.39426E+18
172002,1.39426E+18
172003,1.39426E+18
172004,1.39426E+18
172005,1.39426E+18
172006,1.39426E+18
172007,1.39426E+18
172008,1.39426E+18
172009,1.39426E+18
172010,1.39426E+18
172011,1.39426E+18
172012,1.39426E+18
172013,1.39426E+18
172015,1.39426E+18
172016,1.39426E+18
172017,1.39426E+18
172019,1.39426E+18
172020,1.39426E+18
172021,1.39426E+18
172022,1.39426E+18
172023,1.39426E+18
172024,1.39426E+18
172025,1.39426E+18
172026,1.39426E+18
172027,1.39426E+18
172028,1.39426E+18
172029,1.39426E+18
172030,1.39426E+18
172031,1.39426E+18
172032,1.39426E+18
172033,1.39426E+18
172034,1.39426E+18
172035,1.39426E+18
172036,1.39426E+18
172037,1.39426E+18
172038,1.39426E+18
172039,1.39426E+18
172040,1.39426E+18
172041,1.39426E+18
172042,1.39426E+18
172043,1.39426E+18
172044,1.39426E+18
172045,1.39426E+18
172046,1.39426E+18
172047,1.39426E+18
172048,1.39426E+18
172049,1.39426E+18
172050,1.39426E+18
172051,1.39426E+18
172052,1.39426E+18
172053,1.39426E+18
172054,1.39426E+18
172056,1.39426E+18
172057,1.39426E+18
172058,1.39426E+18
172059,1.39426E+18
172060,1.39426E+18
172061,1.39426E+18
172063,1.39426E+18
172064,1.39426E+18
172065,1.39426E+18
172066,1.39426E+18
172067,1.39426E+18
172068,1.39426E+18
172069,1.39426E+18
172070,1.39426E+18
172071,1.39425E+18
172072,1.39425E+18
172073,1.39425E+18
172074,1.39425E+18
172075,1.39425E+18
172076,1.39425E+18
172078,1.39425E+18
172079,1.39425E+18
172080,1.39425E+18
172081,1.39425E+18
172082,1.39425E+18
172084,1.39425E+18
172085,1.39425E+18
172086,1.39425E+18
172087,1.39425E+18
172088,1.39425E+18
172090,1.39425E+18
172091,1.39425E+18
172092,1.39425E+18
172093,1.39425E+18
172094,1.39425E+18
172095,1.39425E+18
172096,1.39425E+18
172097,1.39425E+18
172098,1.39425E+18
172099,1.39425E+18
172100,1.39425E+18
172101,1.39425E+18
172102,1.39425E+18
172103,1.39425E+18
172104,1.39425E+18
172105,1.39425E+18
172106,1.39425E+18
172107,1.39425E+18
172108,1.39425E+18
172109,1.39425E+18
172110,1.39425E+18
172111,1.39425E+18
172112,1.39425E+18
172114,1.39425E+18
172115,1.39425E+18
172116,1.39425E+18
172117,1.39425E+18
172118,1.39425E+18
172119,1.39425E+18
172120,1.39425E+18
172121,1.39425E+18
172122,1.39425E+18
172123,1.39425E+18
172124,1.39425E+18
172125,1.39425E+18
172126,1.39425E+18
172127,1.39425E+18
172128,1.39425E+18
172129,1.39425E+18
172130,1.39425E+18
172131,1.39425E+18
172132,1.39425E+18
172133,1.39425E+18
172134,1.39425E+18
172135,1.39425E+18
172136,1.39425E+18
172137,1.39425E+18
172138,1.39425E+18
172139,1.39425E+18
172140,1.39425E+18
172141,1.39425E+18
172142,1.39425E+18
172143,1.39425E+18
172144,1.39425E+18
172145,1.39425E+18
172147,1.39425E+18
172148,1.39425E+18
172149,1.39425E+18
172151,1.39425E+18
172152,1.39425E+18
172153,1.39425E+18
172154,1.39425E+18
172155,1.39425E+18
172156,1.39425E+18
172157,1.39425E+18
172159,1.39425E+18
172160,1.39425E+18
172161,1.39425E+18
172162,1.39425E+18
172163,1.39425E+18
172164,1.39425E+18
172165,1.39425E+18
172166,1.39425E+18
172167,1.39425E+18
172169,1.39425E+18
172170,1.39425E+18
172171,1.39425E+18
172172,1.39425E+18
172173,1.39425E+18
172174,1.39425E+18
172176,1.39425E+18
172177,1.39425E+18
172178,1.39425E+18
172179,1.39425E+18
172180,1.39425E+18
172181,1.39425E+18
172182,1.39425E+18
172183,1.39425E+18
172184,1.39425E+18
172185,1.39425E+18
172186,1.39425E+18
172187,1.39425E+18
172189,1.39425E+18
172190,1.39425E+18
172191,1.39425E+18
172192,1.39425E+18
172193,1.39425E+18
172194,1.39425E+18
172195,1.39425E+18
172196,1.39425E+18
172197,1.39425E+18
172198,1.39425E+18
172199,1.39425E+18
172200,1.39425E+18
172201,1.39425E+18
172202,1.39425E+18
172203,1.39425E+18
172204,1.39425E+18
172205,1.39425E+18
172206,1.39425E+18
172207,1.39425E+18
172208,1.39425E+18
172209,1.39425E+18
172210,1.39425E+18
172211,1.39425E+18
172212,1.39425E+18
172213,1.39425E+18
172214,1.39425E+18
172215,1.39425E+18
172216,1.39425E+18
172217,1.39425E+18
172219,1.39425E+18
172220,1.39425E+18
172221,1.39425E+18
172222,1.39425E+18
172224,1.39425E+18
172225,1.39425E+18
172226,1.39425E+18
172227,1.39425E+18
172228,1.39425E+18
172230,1.39425E+18
172232,1.39425E+18
172233,1.39425E+18
172234,1.39425E+18
172235,1.39425E+18
172237,1.39425E+18
172238,1.39425E+18
172239,1.39425E+18
172240,1.39425E+18
172241,1.39425E+18
172242,1.39425E+18
172243,1.39425E+18
172244,1.39425E+18
172245,1.39425E+18
172246,1.39425E+18
172247,1.39425E+18
172248,1.39425E+18
172249,1.39425E+18
172250,1.39425E+18
172251,1.39425E+18
172252,1.39425E+18
172253,1.39425E+18
172254,1.39425E+18
172255,1.39425E+18
172256,1.39425E+18
172258,1.39425E+18
172259,1.39425E+18
172260,1.39425E+18
172261,1.39425E+18
172262,1.39425E+18
172263,1.39425E+18
172264,1.39425E+18
172265,1.39425E+18
172266,1.39425E+18
172267,1.39425E+18
172268,1.39425E+18
172269,1.39425E+18
172270,1.39425E+18
172271,1.39425E+18
172272,1.39425E+18
172273,1.39425E+18
172274,1.39425E+18
172275,1.39425E+18
172276,1.39425E+18
172277,1.39425E+18
172278,1.39425E+18
172279,1.39425E+18
172280,1.39425E+18
172281,1.39425E+18
172282,1.39425E+18
172283,1.39425E+18
172284,1.39425E+18
172285,1.39425E+18
172286,1.39425E+18
172287,1.39425E+18
172288,1.39425E+18
172289,1.39425E+18
172291,1.39425E+18
172292,1.39425E+18
172293,1.39425E+18
172294,1.39425E+18
172295,1.39425E+18
172296,1.39425E+18
172297,1.39425E+18
172298,1.39425E+18
172299,1.39425E+18
172301,1.39425E+18
172302,1.39425E+18
172304,1.39425E+18
172305,1.39425E+18
172306,1.39425E+18
172307,1.39425E+18
172308,1.39425E+18
172309,1.39424E+18
172310,1.39424E+18
172312,1.39424E+18
172314,1.39424E+18
172315,1.39424E+18
172316,1.39424E+18
172317,1.39424E+18
172318,1.39424E+18
172319,1.39424E+18
172320,1.39424E+18
172321,1.39424E+18
172322,1.39424E+18
172323,1.39424E+18
172324,1.39424E+18
172325,1.39424E+18
172326,1.39424E+18
172327,1.39424E+18
172328,1.39424E+18
172329,1.39424E+18
172330,1.39424E+18
172332,1.39424E+18
172333,1.39424E+18
172334,1.39424E+18
172335,1.39424E+18
172336,1.39424E+18
172338,1.39424E+18
172339,1.39424E+18
172340,1.39424E+18
172342,1.39424E+18
172343,1.39424E+18
172344,1.39424E+18
172345,1.39424E+18
172348,1.39424E+18
172349,1.39424E+18
172350,1.39424E+18
172351,1.39424E+18
172352,1.39424E+18
172353,1.39424E+18
172355,1.39424E+18
172356,1.39424E+18
172357,1.39424E+18
172358,1.39424E+18
172359,1.39424E+18
172362,1.39424E+18
172363,1.39424E+18
172364,1.39424E+18
172365,1.39424E+18
172366,1.39424E+18
172369,1.39424E+18
172370,1.39424E+18
172371,1.39424E+18
172373,1.39424E+18
172374,1.39424E+18
172375,1.39424E+18
172376,1.39424E+18
172377,1.39424E+18
172378,1.39424E+18
172380,1.39424E+18
172381,1.39424E+18
172382,1.39424E+18
172383,1.39424E+18
172384,1.39424E+18
172385,1.39424E+18
172386,1.39424E+18
172387,1.39424E+18
172388,1.39424E+18
172389,1.39424E+18
172390,1.39424E+18
172391,1.39424E+18
172392,1.39424E+18
172394,1.39424E+18
172395,1.39424E+18
172396,1.39424E+18
172397,1.39424E+18
172398,1.39424E+18
172399,1.39424E+18
172400,1.39424E+18
172401,1.39424E+18
172403,1.39424E+18
172404,1.39424E+18
172405,1.39424E+18
172406,1.39424E+18
172408,1.39424E+18
172409,1.39424E+18
172410,1.39424E+18
172411,1.39424E+18
172412,1.39424E+18
172413,1.39424E+18
172414,1.39424E+18
172415,1.39424E+18
172416,1.39424E+18
172418,1.39424E+18
172419,1.39424E+18
172420,1.39424E+18
172421,1.39424E+18
172422,1.39424E+18
172423,1.39424E+18
172424,1.39424E+18
172425,1.39424E+18
172427,1.39424E+18
172428,1.39424E+18
172429,1.39424E+18
172431,1.39424E+18
172432,1.39424E+18
172433,1.39424E+18
172435,1.39424E+18
172436,1.39424E+18
172437,1.39424E+18
172438,1.39424E+18
172439,1.39424E+18
172440,1.39424E+18
172441,1.39424E+18
172442,1.39424E+18
172443,1.39424E+18
172444,1.39424E+18
172445,1.39424E+18
172446,1.39424E+18
172447,1.39424E+18
172448,1.39424E+18
172449,1.39424E+18
172450,1.39424E+18
172451,1.39424E+18
172452,1.39424E+18
172453,1.39424E+18
172454,1.39424E+18
172455,1.39424E+18
172456,1.39424E+18
172457,1.39424E+18
172458,1.39424E+18
172459,1.39424E+18
172460,1.39424E+18
172461,1.39424E+18
172462,1.39424E+18
172463,1.39424E+18
172464,1.39424E+18
172466,1.39424E+18
172467,1.39424E+18
172468,1.39424E+18
172469,1.39424E+18
172470,1.39424E+18
172471,1.39424E+18
172472,1.39424E+18
172473,1.39424E+18
172474,1.39424E+18
172475,1.39424E+18
172476,1.39424E+18
172477,1.39424E+18
172478,1.39424E+18
172479,1.39424E+18
172480,1.39424E+18
172481,1.39424E+18
172482,1.39424E+18
172483,1.39424E+18
172485,1.39424E+18
172486,1.39424E+18
172487,1.39424E+18
172488,1.39424E+18
172489,1.39424E+18
172490,1.39424E+18
172491,1.39424E+18
172493,1.39424E+18
172494,1.39424E+18
172495,1.39424E+18
172496,1.39424E+18
172497,1.39424E+18
172498,1.39424E+18
172499,1.39423E+18
172500,1.39423E+18
172501,1.39423E+18
172502,1.39423E+18
172503,1.39423E+18
172504,1.39423E+18
172505,1.39423E+18
172506,1.39423E+18
172507,1.39423E+18
172508,1.39423E+18
172509,1.39423E+18
172510,1.39423E+18
172511,1.39423E+18
172513,1.39423E+18
172514,1.39423E+18
172515,1.39423E+18
172517,1.39423E+18
172518,1.39423E+18
172519,1.39423E+18
172520,1.39423E+18
172521,1.39423E+18
172522,1.39423E+18
172523,1.39423E+18
172524,1.39423E+18
172525,1.39423E+18
172526,1.39423E+18
172527,1.39423E+18
172528,1.39423E+18
172529,1.39423E+18
172530,1.39423E+18
172532,1.39423E+18
172533,1.39423E+18
172534,1.39423E+18
172535,1.39423E+18
172536,1.39423E+18
172537,1.39423E+18
172538,1.39423E+18
172539,1.39423E+18
172540,1.39423E+18
172541,1.39423E+18
172542,1.39423E+18
172544,1.39423E+18
172545,1.39423E+18
172546,1.39423E+18
172547,1.39423E+18
172548,1.39423E+18
172549,1.39423E+18
172550,1.39423E+18
172551,1.39423E+18
172552,1.39423E+18
172553,1.39423E+18
172555,1.39423E+18
172556,1.39423E+18
172557,1.39423E+18
172558,1.39423E+18
172559,1.39423E+18
172560,1.39423E+18
172561,1.39423E+18
172562,1.39423E+18
172563,1.39423E+18
172564,1.39423E+18
172565,1.39423E+18
172566,1.39423E+18
172567,1.39423E+18
172568,1.39423E+18
172569,1.39423E+18
172570,1.39423E+18
172571,1.39423E+18
172572,1.39423E+18
172573,1.39423E+18
172574,1.39423E+18
172575,1.39423E+18
172576,1.39423E+18
172577,1.39423E+18
172579,1.39423E+18
172581,1.39423E+18
172582,1.39423E+18
172583,1.39423E+18
172584,1.39423E+18
172585,1.39423E+18
172587,1.39423E+18
172588,1.39423E+18
172589,1.39423E+18
172590,1.39423E+18
172591,1.39423E+18
172592,1.39423E+18
172593,1.39423E+18
172594,1.39423E+18
172595,1.39423E+18
172597,1.39423E+18
172598,1.39423E+18
172599,1.39423E+18
172600,1.39423E+18
172601,1.39423E+18
172602,1.39423E+18
172603,1.39423E+18
172604,1.39423E+18
172605,1.39423E+18
172606,1.39423E+18
172608,1.39423E+18
172609,1.39423E+18
172610,1.39423E+18
172612,1.39423E+18
172613,1.39423E+18
172614,1.39423E+18
172615,1.39423E+18
172616,1.39423E+18
172617,1.39423E+18
172618,1.39423E+18
172619,1.39423E+18
172621,1.39423E+18
172622,1.39423E+18
172624,1.39423E+18
172625,1.39423E+18
172626,1.39423E+18
172627,1.39423E+18
172629,1.39423E+18
172630,1.39423E+18
